id,published_date,title,description,likes,views,comments
T62maKYX9tU,2017-09-03,Taylor Swift - ...Ready For It? (Audio),"Official audio for ‘...Ready For It?’ performed by Taylor Swift.

'Lover' out now: https://TaylorSwift.lnk.to/LoverYD

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",600439,64567312,43985
3tmd-ClpJxA,2017-08-28,Taylor Swift - Look What You Made Me Do,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",13467043,1494019907,756101
iM_j8_AZJW4,2017-08-25,"Official ""Look What You Made Me Do"" Video Teaser Clip","Get the highly-anticipated new album 'reputation'
iTunes: http://taylor.lk/reputation-iT
Target: http://taylor.lk/reputation-target
Walmart: http://taylor.lk/reputation-walmart
Taylor Swift online store: http://taylor.lk/reputation
 
Tickets for Taylor Swift's reputation Stadium Tour are on sale now! Get them here: http://taylor.lk/repEvents

Get the first single ""Look What You Made Me Do"" available everywhere.
iTunes: http://taylor.lk/lwymmd
Apple Music: http://taylor.lk/lwymmd-apple
Spotify: http://taylor.lk/lwymmd-spotify

Follow Taylor Swift online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com",112954,4853276,5838
3K0RzZGpyds,2017-08-25,Taylor Swift - Look What You Made Me Do (Lyric Video),"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2189469,149293290,198135
J37Pitvp7RI,2017-02-02,"Rehearsing ""I Don't Wanna Live Forever (Fifty Shades Darker)"" for DIRECTV NOW Super Saturday Night","Rehearsing for the DIRECTV NOW Super Saturday Night show in Houston, TX

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",34017,1164226,2024
fJBFvNiJ4Kw,2017-02-01,"First time hearing ""I Don't Wanna Live Forever (Fifty Shades Darker)"" on the radio","Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",159910,2910860,4695
dwdtzwua2pY,2017-02-01,I Don’t Wanna Live Forever (Fifty Shades Darker) BTS 4 – Glitter Lip [EXTENDED],"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",71001,3130045,2410
QIUWI7dfnC0,2017-01-27,I Don't Wanna Live Forever (Fifty Shades Darker) BTS 1 - Zayn & Taylor [EXTENDED],"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",187074,6292203,4782
OsJ5RyWpY5w,2017-01-27,I Don't Wanna Live Forever (Fifty Shades Darker) BTS 2 - Key Light? [EXTENDED],"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",30883,945243,633
7F37r50VUTQ,2017-01-27,"ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker)","►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",5230226,730946569,134335
wyK7YuwUWsU,2016-04-13,Taylor Swift - New Romantics,"Taylor's video for ""New Romantics"" - Off her multi-platinum release ""1989"", download/stream it here: https://Taylor.lnk.to/1989dlxYD

Subscribe to Taylor on YouTube: https://ts.lnk.to/subscribe 
Exclusive Merch: https://shop.taylorswift.com/

Follow Taylor Swift: 
Facebook: https://www.facebook.com/TaylorSwift/ 
Twitter: https://twitter.com/taylorswift13/ 
Instagram: https://www.instagram.com/taylorswift 
Website: https://www.taylorswift.com/

Video Director: Jonas Åkerlund

#TaylorSwift #NewRomantics

Music video by Taylor Swift performing New Romantics. (C) 2016 Big Machine Records, LLC.

http://vevo.ly/jz4TGK",1148286,126250022,60965
TXJlB9riS1Y,2016-02-09,Taylor Swift - Out Of The Woods – The Making Of,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",214714,8460947,7699
p1Zt47V3pPw,2016-01-07,"Taylor performs ""Blank Space"" at The GRAMMY Museum","Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",466476,22680294,13426
OGDkg3QiJmk,2016-01-05,"Taylor Performs ""Wildest Dreams"" at The GRAMMY Museum","On September 30, 2015, Taylor Swift celebrated her attendance record-breaking exhibit at the GRAMMY Museum, with an intimate performance at the Clive Davis Theater. Watch Taylor perform ""Wildest Dreams""  from her fifth studio album ""1989"". For more information about the GRAMMY Museum's programs and exhibits, visit www.grammymuseum.org.

Lover out everywhere August 23. Pre-order now.
https://TaylorSwift.lnk.to/LoverYD

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",416158,22835360,13561
JLf9q36UsBk,2016-01-01,Taylor Swift - Out Of The Woods,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",1997304,201918505,130260
IdneKLhsWOQ,2015-08-31,Taylor Swift - Wildest Dreams,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",5546279,936888077,235712
QcIy9NiNbmo,2015-05-18,Taylor Swift - Bad Blood ft. Kendrick Lamar,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",10116539,1623080128,469341
bKBJhghRfEk,2015-02-19,#STYLEmemories One,"Watch the never before seen #STYLEmemories from Taylor Swift's new music video for ""STYLE"". Watch the official music video here: http://smarturl.it/STYLEmusicvideo 

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",9974,253508,318
cM2CXMcG5w8,2015-02-19,#STYLEmemories Two,"Watch the never before seen #STYLEmemories from Taylor Swift's new music video for ""STYLE"". Watch the official music video here: http://smarturl.it/STYLEmusicvideo 

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",9946,244794,264
-CmadmM5cOk,2015-02-13,Taylor Swift - Style,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",4231585,856901875,163296
j3yyF31jbKo,2014-12-31,Taylor Swift's Gift Giving of 2014 | SWIFTMAS,"2014 was the year of many wonderful things for Taylor and her fans. 

Shortly after the massively success release of 1989, fans on social media began to experience another phenomenon. After something that became known as #TayLurking, whereupon every detail of a fan's likes, job, whereabouts was studied intently... A single Santa emoji would appear on their socials. 

From one Taylor Swift.

....these are their stories.

Lover out now: https://TaylorSwift.lnk.to/LoverYD

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",185936,20061538,16733
BxZi6jC2JAI,2014-12-15,"Behind The Fragrance, Taylor Swift Incredible Things featuring Taylor Swift (Behind The Scenes)","""Nice to meet you, where you been? I could show you
​i​ncredible ​t​hings​.​"" Find out the story behind Taylor Swift’s new fragrance, Incredible Things​,​ on the set with Taylor as she reveals her inspiration behind the name taken from her song​, ""​Blank Space​""​, incorporation of her watercolors and what the fragrance represents to her. The new Taylor Swift Incredible Things fragrance is in stores now. 

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",19004,504855,595
e-ORhEE9VVg,2014-11-10,Taylor Swift - Blank Space,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",15751184,3470461703,663500
JggOSZFlk0U,2014-11-03,Taylor Swift's The 1989 World Tour,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",10809,722245,1050
